    x , y
---------------
-140.0 , 53639.5624955702
-139.0 , 53252.31977025601
-138.0 , 52862.34825408797
-137.0 , 52464.97242206707
-136.0 , 52084.85835667436
-135.0 , 51703.00349208863
-134.0 , 51323.0523786861
-133.0 , 50937.27288775253
-132.0 , 50563.247589607075
-131.0 , 50181.551644416395
-130.0 , 49798.464010722
-129.0 , 49419.93457610827
-128.0 , 48656.76129661105
-127.0 , 47905.27235873533
-126.0 , 47152.4673551394
-125.0 , 46399.02569611335
-124.0 , 45667.07477841573
-123.0 , 44931.356690458524
-122.0 , 44207.77511816363
-121.0 , 43476.57423492513
-120.0 , 42761.3265872875
-119.0 , 42044.73072501917
-118.0 , 41336.330119725484
-117.0 , 40628.133694610384
-116.0 , 39924.58284512239
-115.0 , 39238.67535507923
-114.0 , 38566.44853821232
-113.0 , 37886.87462688611
-112.0 , 37212.566291111754
-111.0 , 36543.08952745439
-110.0 , 35882.986721637586
-109.0 , 35230.89527856249
-108.0 , 34589.199973899296
-107.0 , 33959.19531533406
-106.0 , 33334.51001611173
-105.0 , 32698.47800043004
-104.0 , 32065.69885996944
-103.0 , 31443.77877301631
-102.0 , 30835.062036451418
-101.0 , 30220.475619702018
-100.0 , 29617.099137958743
-99.0 , 29024.030016778437
-98.0 , 28447.658026916044
-97.0 , 27873.49057384239
-96.0 , 27306.281112676206
-95.0 , 26736.703930295276
-94.0 , 26179.62359087842
-93.0 , 25630.52081559376
-92.0 , 25080.414192413333
-91.0 , 24526.94821883688
-90.0 , 23981.865072213655
-89.0 , 23450.33379283207
-88.0 , 22922.940322164734
-87.0 , 22404.9121975221
-86.0 , 21881.612024824153
-85.0 , 21372.558409881083
-84.0 , 20868.32396122273
-83.0 , 20372.592414837523
-82.0 , 19888.506777534534
-81.0 , 19408.876518636895
-80.0 , 18931.614985787906
-79.0 , 18455.811780813216
-78.0 , 17996.261555751633
-77.0 , 17540.880611770637
-76.0 , 17079.091335999816
-75.0 , 16624.15854939922
-74.0 , 16174.720803142465
-73.0 , 15737.360379900074
-72.0 , 15310.740422546953
-71.0 , 14889.912934613038
-70.0 , 14475.272672838428
-69.0 , 14061.031138549053
-68.0 , 13654.884838983255
-67.0 , 13254.157958132784
-66.0 , 12856.149094040657
-65.0 , 12466.15224704109
-64.0 , 12083.771853677772
-63.0 , 11715.276899769979
-62.0 , 11349.760153583127
-61.0 , 10985.407902333909
-60.0 , 10620.340519442552
-59.0 , 10263.186799676652
-58.0 , 9919.217006220115
-57.0 , 9576.401280752722
-56.0 , 9246.741982962865
-55.0 , 8918.032802192914
-54.0 , 8594.303859079373
-53.0 , 8289.493783259053
-52.0 , 7981.909035743681
-51.0 , 7679.889125412947
-50.0 , 7380.972410082953
-49.0 , 7090.373653487368
-48.0 , 6795.506608118548
-47.0 , 6515.409513915098
-46.0 , 6239.473219897077
-45.0 , 5979.184222874743
-44.0 , 5717.641440433716
-43.0 , 5463.5605937472665
-42.0 , 5214.942642925816
-41.0 , 4977.629340748435
-40.0 , 4739.070926084686
-39.0 , 4498.164278914858
-38.0 , 4274.544173227668
-37.0 , 4050.5499682797526
-36.0 , 3845.7628654053597
-35.0 , 3632.1441917799516
-34.0 , 3431.901984161211
-33.0 , 3238.596693827095
-32.0 , 3043.2152812299223
-31.0 , 2867.9855413004234
-30.0 , 2682.562075828848
-29.0 , 2509.895007018497
-28.0 , 2338.2093695260096
-27.0 , 2180.5432280402797
-26.0 , 2029.2249132917495
-25.0 , 1891.0135403497648
-24.0 , 1749.9434547172139
-23.0 , 1619.360469960175
-22.0 , 1484.2519571326566
-21.0 , 1366.7523700886575
-20.0 , 1250.9554020358933
-19.0 , 1142.43775142513
-18.0 , 1030.7613041178295
-17.0 , 922.5296531693014
-16.0 , 833.4939881617012
