    x , y
---------------
-140.0 , 55619.77879974479
-139.0 , 55224.606468059224
-138.0 , 54816.843312523364
-137.0 , 54422.00189685181
-136.0 , 54026.553853062054
-135.0 , 53639.5624955702
-134.0 , 53252.31977025601
-133.0 , 52459.90132608015
-132.0 , 51667.98112747489
-131.0 , 50889.17739607845
-130.0 , 50108.79830539709
-129.0 , 49353.004776136906
-128.0 , 48584.53411583464
-127.0 , 47840.50001491753
-126.0 , 47078.1332914054
-125.0 , 46324.20141716719
-124.0 , 45572.1904832286
-123.0 , 44839.04428896624
-122.0 , 44110.56507522326
-121.0 , 43386.539977896
-120.0 , 42664.722834516935
-119.0 , 41968.77033070199
-118.0 , 41251.747041169554
-117.0 , 40551.24768849773
-116.0 , 39841.778179338624
-115.0 , 39157.993573309584
-114.0 , 38460.29798860136
-113.0 , 37785.776969586506
-112.0 , 37119.66282207675
-111.0 , 36452.851323127165
-110.0 , 35797.1338910623
-109.0 , 35145.44667578032
-108.0 , 34496.205646091825
-107.0 , 33855.83166577887
-106.0 , 33210.569332128376
-105.0 , 32575.87955561298
-104.0 , 31958.327991007834
-103.0 , 31354.31729112894
-102.0 , 30751.1999360188
-101.0 , 30161.79999823851
-100.0 , 29556.69053944354
-99.0 , 28961.64190624314
-98.0 , 28382.040465708335
-97.0 , 27796.791578483142
-96.0 , 27202.81824410686
-95.0 , 26620.605791528847
-94.0 , 26063.83735698494
-93.0 , 25519.091678386143
-92.0 , 24987.34654259501
-91.0 , 24439.826772033302
-90.0 , 23892.89935397939
-89.0 , 23355.805155732145
-88.0 , 22822.716583749218
-87.0 , 22319.020999955806
-86.0 , 21807.657079930403
-85.0 , 21294.35832928711
-84.0 , 20790.543234760014
-83.0 , 20299.5453441778
-82.0 , 19815.85650714815
-81.0 , 19321.742312934868
-80.0 , 18836.83335329786
-79.0 , 18357.443621384013
-78.0 , 17894.504609754684
-77.0 , 17440.64942302069
-76.0 , 16982.627855354283
-75.0 , 16530.13015143643
-74.0 , 16076.341157959845
-73.0 , 15648.52645557141
-72.0 , 15225.017899975812
-71.0 , 14791.639164127871
-70.0 , 14375.093157339472
-69.0 , 13964.700229461812
-68.0 , 13569.227707936863
-67.0 , 13168.144453311314
-66.0 , 12778.616416345776
-65.0 , 12388.99704021236
-64.0 , 12008.87179251996
-63.0 , 11627.517954389352
-62.0 , 11249.626664974207
-61.0 , 10883.447712008563
-60.0 , 10515.505797997605
-59.0 , 10160.971781291542
-58.0 , 9831.916771912845
-57.0 , 9505.20542223862
-56.0 , 9176.351566107336
-55.0 , 8841.3156258683
-54.0 , 8510.362244096315
-53.0 , 8188.319674351423
-52.0 , 7862.896150054032
-51.0 , 7558.75265192275
-50.0 , 7267.942082788501
-49.0 , 6980.660647804397
-48.0 , 6712.172075821958
-47.0 , 6441.4320911979075
-46.0 , 6173.215402531737
-45.0 , 5900.842841567509
-44.0 , 5632.3067992957385
-43.0 , 5365.714126580135
-42.0 , 5126.4267996637855
-41.0 , 4889.993920602246
-40.0 , 4656.690722316768
-39.0 , 4422.59002440981
-38.0 , 4190.126792627119
-37.0 , 3963.8847469865827
-36.0 , 3762.239941167575
-35.0 , 3550.399409219736
-34.0 , 3341.657006310701
-33.0 , 3151.5104968564606
-32.0 , 2949.029767293406
-31.0 , 2769.89700364353
-30.0 , 2591.601553136983
-29.0 , 2407.4597512586924
-28.0 , 2249.5095673373994
-27.0 , 2073.5354937245907
-26.0 , 1938.9617493378012
-25.0 , 1791.9439287355235
-24.0 , 1655.5785815157283
-23.0 , 1503.4723765228287
-22.0 , 1374.2169142581745
