    x , y
---------------
-80.0 , 18798.09918541163
-79.0 , 18334.935102461965
-78.0 , 17873.113625207578
-77.0 , 17408.868857283836
-76.0 , 16941.304145906033
-75.0 , 16497.084985174606
-74.0 , 16062.236162085324
-73.0 , 15617.104367384294
-72.0 , 15191.624425013097
-71.0 , 14761.602247590365
-70.0 , 14346.051121115519
-69.0 , 13951.297148375981
-68.0 , 13543.748516412352
-67.0 , 13125.425532906831
-66.0 , 12741.444857486067
-65.0 , 12361.349518876024
-64.0 , 11981.868322075074
-63.0 , 11603.430743887338
-62.0 , 11219.600271784464
-61.0 , 10859.365200467542
-60.0 , 10501.478003911807
-59.0 , 10158.483030268153
-58.0 , 9803.674450928196
-57.0 , 9464.689101075754
-56.0 , 9131.527508489291
-55.0 , 8806.713684613238
-54.0 , 8470.848171660005
-53.0 , 8155.960429811368
-52.0 , 7859.0916045988715
-51.0 , 7548.627593417565
-50.0 , 7246.809461503904
-49.0 , 6971.928339243591
-48.0 , 6676.189865275887
-47.0 , 6386.4808824864285
-46.0 , 6112.301773180667
-45.0 , 5852.457046717041
-44.0 , 5593.555141915408
-43.0 , 5325.389874455032
-42.0 , 5091.6231795548865
-41.0 , 4851.0126038383505
-40.0 , 4608.997687260347
-39.0 , 4371.841466346819
-38.0 , 4147.906372307016
-37.0 , 3931.9762226214243
-36.0 , 3706.5491895319437
-35.0 , 3500.6715149917927
-34.0 , 3305.6400847670657
-33.0 , 3102.369307997653
-32.0 , 2908.795594614875
-31.0 , 2734.161803017435
-30.0 , 2545.210942946468
-29.0 , 2376.0030697995644
-28.0 , 2208.7197019199934
-27.0 , 2050.6776473292084
-26.0 , 1899.2505830359655
-25.0 , 1758.680829629691
-24.0 , 1616.9741200319888
-23.0 , 1465.2271861731947
-22.0 , 1350.2662594705325
-21.0 , 1215.8838700544645
-20.0 , 1101.7922946011106
-19.0 , 990.4698793593477
-18.0 , 883.413999865283
-17.0 , 781.3619054783152
-16.0 , 697.7199118540047
-15.0 , 604.0357259122948
-14.0 , 527.3417459475543
-13.0 , 442.22699110100285
-12.0 , 382.0111057499395
-11.0 , 320.5381993823923
-10.0 , 245.78576617615494
-9.0 , 195.51492591899958
-8.0 , 147.8834932361894
-7.0 , 104.37287903628423
-6.0 , 79.04698555076529
-5.0 , 50.730923212514526
-4.0 , 27.863184679148105
-3.0 , 4.29023974052083
-2.0 , -2.3952580064539006
-1.0 , -3.3634213330866007
0.0 , -7.824489381016036
1.0 , 12.815054553822234
2.0 , 17.94383581294509
3.0 , 46.462882221377484
4.0 , 72.54933544132575
5.0 , 96.85633529946762
6.0 , 151.17660028251706
7.0 , 181.84926605683242
8.0 , 244.90241142317393
9.0 , 288.3107365450567
10.0 , 360.23507482795094
11.0 , 410.11140799996167
12.0 , 493.16236353442457
13.0 , 579.108818136104
14.0 , 669.2892270551176
15.0 , 757.9307462069818
16.0 , 858.9524873577507
17.0 , 963.9875567707538
18.0 , 1075.6155304630217
19.0 , 1189.2364010711096
20.0 , 1292.033651814964
21.0 , 1424.2939787262846
22.0 , 1565.396058217626
23.0 , 1715.915423546112
24.0 , 1842.2432227625984
25.0 , 1993.3337589992036
26.0 , 2152.8716175181985
27.0 , 2333.0400331949327
28.0 , 2491.2090124581855
29.0 , 2660.1751413839097
30.0 , 2854.903304525409
31.0 , 3033.540737868507
32.0 , 3243.340884539666
33.0 , 3426.402487926769
34.0 , 3638.315226537213
35.0 , 3862.681968188493
36.0 , 4074.514749101101
37.0 , 4305.085278836324
38.0 , 4525.396988885119
39.0 , 4750.312079854921
40.0 , 4999.46328735781
41.0 , 5247.187344829015
42.0 , 5509.637903466606
43.0 , 5764.662333906452
44.0 , 6027.17486305852
45.0 , 6303.787616473514
46.0 , 6589.145748846713
47.0 , 6857.459674520237
48.0 , 7151.576678716696
49.0 , 7440.817645932635
50.0 , 7759.271249934829
51.0 , 8056.295878852732
52.0 , 8364.440349385794
53.0 , 8704.54265230363
54.0 , 9022.715325738502
55.0 , 9344.560873147137
56.0 , 9682.797676735378
57.0 , 10028.721816629895
58.0 , 10384.839491707653
59.0 , 10751.800753859548
60.0 , 11112.191510613604
61.0 , 11466.28004036575
62.0 , 11844.03069017336
63.0 , 12222.101282545274
64.0 , 12605.81119853052
65.0 , 13013.407368835808
66.0 , 13407.7901445999
67.0 , 13815.025354106883
68.0 , 14207.974233436786
69.0 , 14632.27376412418
70.0 , 15054.721736033642
71.0 , 15476.748181210472
72.0 , 15918.515316803356
73.0 , 16356.005886578027
74.0 , 16804.788718351556
75.0 , 17256.336662738322
76.0 , 17714.431162575103
77.0 , 18182.21904874259
78.0 , 18643.088479713824
79.0 , 19119.60964712559
80.0 , 19602.603984959027
