    x , y
---------------
-80.0 , 18804.787468067498
-79.0 , 18332.644963125833
-78.0 , 17865.92131483845
-77.0 , 17403.906069450917
-76.0 , 16951.511713360705
-75.0 , 16503.271180360363
-74.0 , 16062.987142770451
-73.0 , 15625.807491141159
-72.0 , 15195.183621996674
-71.0 , 14772.151304921104
-70.0 , 14351.347001774728
-69.0 , 13939.359024703652
-68.0 , 13535.957160333846
-67.0 , 13133.006044835096
-66.0 , 12742.07770582625
-65.0 , 12353.634978287402
-64.0 , 11970.562304665857
-63.0 , 11594.989329692307
-62.0 , 11226.3470278618
-61.0 , 10860.357347585526
-60.0 , 10501.246656630741
-59.0 , 10149.844153489401
-58.0 , 9805.48375832913
-57.0 , 9464.351625450072
-56.0 , 9132.25705613657
-55.0 , 8801.15069077042
-54.0 , 8480.957206058481
-53.0 , 8164.667944007692
-52.0 , 7853.433090841641
-51.0 , 7550.778624692041
-50.0 , 7253.582183162765
-49.0 , 6961.614252957977
-48.0 , 6675.378932231644
-47.0 , 6393.58140733672
-46.0 , 6119.472543444256
-45.0 , 5854.686521302924
-44.0 , 5589.1994616518405
-43.0 , 5335.920953042956
-42.0 , 5086.098377355636
-41.0 , 4840.744227453579
-40.0 , 4603.9311779482905
-39.0 , 4370.787046506013
-38.0 , 4145.258998242655
-37.0 , 3924.767685336235
-36.0 , 3710.5679119001934
-35.0 , 3504.076529520994
-34.0 , 3302.865883728774
-33.0 , 3105.1470374246915
-32.0 , 2916.975903219804
-31.0 , 2729.023111466454
-30.0 , 2554.136768768823
-29.0 , 2379.691023417582
-28.0 , 2213.0123267758077
-27.0 , 2056.819428364803
-26.0 , 1899.134118985986
-25.0 , 1753.4069163491856
-24.0 , 1611.805885562374
-23.0 , 1475.1487591487787
-22.0 , 1345.5382410765965
-21.0 , 1222.5913000099072
-20.0 , 1103.427621829265
-19.0 , 990.6445866109796
-18.0 , 883.1273222875386
-17.0 , 785.8846402746161
-16.0 , 691.0746242179005
-15.0 , 604.2219729989127
-14.0 , 521.6437193535419
-13.0 , 443.6808872338894
-12.0 , 373.4088454167848
-11.0 , 309.775501572839
-10.0 , 252.55784913801924
-9.0 , 200.64662362972058
-8.0 , 153.8377716703832
-7.0 , 116.91431602552983
-6.0 , 81.69806545183269
-5.0 , 54.092557788528396
-4.0 , 30.29322009139182
-3.0 , 13.205570962009128
-2.0 , 3.796936685717917
-1.0 , 1.553440119503061
0.0 , 3.459067295820349
1.0 , 12.82338901104595
2.0 , 23.711370679526105
3.0 , 46.17076374923808
4.0 , 69.41824925822507
5.0 , 102.55119983352083
6.0 , 140.4060641615696
7.0 , 186.33589068291872
8.0 , 234.33389738403397
9.0 , 292.76111831258265
10.0 , 354.74678615073435
11.0 , 422.53952638897516
12.0 , 496.0490127437954
13.0 , 574.2948009341493
14.0 , 660.7320342867688
15.0 , 751.4867467655735
16.0 , 852.383607514267
17.0 , 956.0959991844555
18.0 , 1063.9986365179705
19.0 , 1181.2750630768903
20.0 , 1302.4277767320505
21.0 , 1432.9958122472458
22.0 , 1565.2689001221606
23.0 , 1703.7962915719131
24.0 , 1849.2736919103936
25.0 , 2004.227419257343
26.0 , 2161.863941567225
27.0 , 2325.5112749397085
28.0 , 2494.3990434753987
29.0 , 2671.047857211129
30.0 , 2853.489863039506
31.0 , 3041.3597857313734
32.0 , 3235.3089844760893
33.0 , 3434.2701865857716
34.0 , 3641.210471184507
35.0 , 3854.806220952897
36.0 , 4071.0631654884887
37.0 , 4293.560172447357
38.0 , 4524.852266019505
39.0 , 4759.884981086045
40.0 , 5004.958977000069
41.0 , 5252.027388061364
42.0 , 5506.044458740651
43.0 , 5764.597703666745
44.0 , 6029.9116489474445
45.0 , 6303.94142808852
46.0 , 6579.678807867269
47.0 , 6865.127809064127
48.0 , 7153.966389261547
49.0 , 7450.329703229332
50.0 , 7753.781096942806
51.0 , 8061.0760905952875
52.0 , 8374.897271508993
53.0 , 8694.764065631278
54.0 , 9020.618103056766
55.0 , 9353.284367436137
56.0 , 9691.992116138585
57.0 , 10035.819297845352
58.0 , 10386.320943255772
59.0 , 10739.802497695098
60.0 , 11101.892139719219
61.0 , 11469.487278791716
62.0 , 11844.387712109476
63.0 , 12226.167330755852
64.0 , 12611.749676479298
65.0 , 13004.256422001685
66.0 , 13402.135356766034
67.0 , 13805.400458812852
68.0 , 14216.986811136965
69.0 , 14629.616760947638
70.0 , 15054.502768023436
71.0 , 15480.9949102797
72.0 , 15916.5822891664
73.0 , 16353.426839573669
74.0 , 16802.564094753936
75.0 , 17254.649206366415
76.0 , 17712.08360547737
77.0 , 18174.879346403217
78.0 , 18646.693323270505
79.0 , 19119.62048684865
80.0 , 19601.435701105263
