    x,y
----------------
-70.0,13719.808205659618
-69.0,13521.098192780435
-68.0,13327.645824830759
-67.0,13141.057907605988
-66.0,12731.639824433667
-65.0,12353.436904622731
-64.0,11978.78069524721
-63.0,11608.889796746813
-62.0,11239.024826540097
-61.0,10880.854735423109
-60.0,10511.517862086435
-59.0,10158.948343368444
-58.0,9802.877529340882
-57.0,9460.373217890356
-56.0,9119.53180234622
-55.0,8788.525939050423
-54.0,8459.118429661692
-53.0,8139.472423025877
-52.0,7822.932134767696
-51.0,7529.619185353862
-50.0,7244.7370497044085
-49.0,6957.3058966823655
-48.0,6683.447226745702
-47.0,6410.321347923721
-46.0,6134.174954064439
-45.0,5872.731861886876
-44.0,5599.747529296016
-43.0,5323.196052280468
-42.0,5067.054377726277
-41.0,4823.000111440802
-40.0,4572.510338652335
-39.0,4341.97679885018
-38.0,4119.922604255983
-37.0,3908.143992709579
-36.0,3709.7233801891234
-35.0,3506.6204574613744
-34.0,3292.457458462632
-33.0,3091.594295124614
-32.0,2919.1711403988575
-31.0,2747.20534251735
-30.0,2581.924373704941
-29.0,2412.80349971147
-28.0,2260.008520497587
-27.0,2099.905327995557
-26.0,1960.2438372186487
-25.0,1800.031612402742
-24.0,1649.9673379367314
-23.0,1506.2810120936301
-22.0,1371.4164257584277
-21.0,1244.6103881962656
-20.0,1128.0100669570809
-19.0,1011.400907869004
-18.0,913.8672706219455
-17.0,808.0379522526658
-16.0,707.7447698077965
-15.0,624.0889891464147
-14.0,546.6025621549759
-13.0,468.6050713549715
-12.0,387.7818441498776
-11.0,319.54090665003525
-10.0,256.31413988224233
-9.0,204.89194233080158
-8.0,157.50699460924642
-7.0,117.7807519510712
-6.0,78.12065072701927
-5.0,50.70637582579065
-4.0,25.966167051705344
-3.0,6.847776840856363
-2.0,-3.7567052034998656
-1.0,-22.104530085723532
0.0,-33.785012404970296
1.0,-19.299045116199448
2.0,0.6492984274314954
3.0,16.505300964591367
4.0,62.951366254806196
5.0,111.20090036589436
6.0,157.04537465697567
7.0,198.48223281552396
8.0,261.7072585260228
9.0,328.70914806655225
10.0,403.6254268544535
11.0,463.8293210367557
12.0,530.3354648833603
13.0,599.3618274173217
14.0,686.374179729324
15.0,770.3438817471513
16.0,863.0174828665815
17.0,953.7931125065054
18.0,1060.0725570771997
19.0,1160.3801826427673
20.0,1287.4189563466969
21.0,1414.7660975379513
22.0,1559.9572895322283
23.0,1695.5694260291089
24.0,1856.110732576958
25.0,2017.8107566331616
26.0,2196.573820627322
27.0,2366.7775108958735
28.0,2531.464067944824
29.0,2703.3853443081002
30.0,2889.010079508755
31.0,3071.4930489380026
32.0,3253.0374488721886
33.0,3447.0855113094713
34.0,3654.641073486988
35.0,3876.448940965524
36.0,4098.863240434164
37.0,4318.384163208861
38.0,4545.4677800658355
39.0,4784.136015692694
40.0,5018.436752557033
41.0,5262.138051124903
42.0,5527.487453724217
43.0,5784.557963711911
44.0,6056.039598912289
45.0,6336.599411516825
46.0,6628.060761828843
47.0,6919.398685315946
48.0,7199.712179804447
49.0,7494.807725013108
50.0,7785.022589485278
51.0,8104.6432284239345
52.0,8417.757866254775
53.0,8717.282801013622
54.0,9041.809546946377
55.0,9393.533446749645
56.0,9729.653676667665
57.0,10073.406832612918
58.0,10400.611688281759
59.0,10747.936404088283
60.0,11121.73089379743
61.0,11479.755278483395
62.0,11851.528572447382
63.0,12232.547833571445
64.0,12630.113393130094
65.0,13023.65712941323
66.0,13431.449521492581
67.0,13829.41972744929
68.0,14042.461979887545
69.0,14242.306255132973
70.0,14434.95011762236
