    x,y
----------------
-100.0,28267.92451450728
-99.0,27973.184723985363
-98.0,27679.444404354672
-97.0,27400.08385921166
-96.0,27136.845777276856
-95.0,26600.758325949453
-94.0,26049.921548904982
-93.0,25477.25219571257
-92.0,24931.65511294535
-91.0,24396.996683806876
-90.0,23876.13179624543
-89.0,23366.96853151512
-88.0,22844.09797684864
-87.0,22311.75235598925
-86.0,21778.900257636506
-85.0,21274.52548535725
-84.0,20780.175133203345
-83.0,20290.312815562716
-82.0,19786.775186324376
-81.0,19291.44910247862
-80.0,18817.746004387114
-79.0,18345.899194017307
-78.0,17884.866993411895
-77.0,17444.038251752452
-76.0,16979.002173312627
-75.0,16523.717108844186
-74.0,16064.55354545624
-73.0,15643.94405386597
-72.0,15231.253742313464
-71.0,14804.11709862295
-70.0,14400.611980811538
-69.0,13989.130176255565
-68.0,13566.310843942367
-67.0,13195.011125608455
-66.0,12823.246789499299
-65.0,12437.570370176822
-64.0,12066.239360653906
-63.0,11696.156063819097
-62.0,11316.102249533811
-61.0,10936.814533537628
-60.0,10557.827416004955
-59.0,10213.58686053051
-58.0,9864.517140514032
-57.0,9501.829022307042
-56.0,9183.327614587344
-55.0,8843.367431643319
-54.0,8499.895782689717
-53.0,8189.259585008975
-52.0,7875.38964208449
-51.0,7602.517877244869
-50.0,7279.305369543609
-49.0,6968.386826159276
-48.0,6692.255396875573
-47.0,6406.893728319389
-46.0,6115.660117089891
-45.0,5860.810725865875
-44.0,5593.576314878305
-43.0,5357.419456174011
-42.0,5083.3692922289
-41.0,4862.6527121310755
-40.0,4632.954164250662
-39.0,4405.083421841129
-38.0,4166.073107042462
-37.0,3951.003242665172
-36.0,3733.2196813260066
-35.0,3529.894166698684
-34.0,3326.927008016748
-33.0,3142.0972834346085
-32.0,2934.9731468668824
-31.0,2759.318609629454
-30.0,2591.9814264305974
-29.0,2439.605815584741
-28.0,2281.2825151115503
-27.0,2111.573918455931
-26.0,1965.832509789296
-25.0,1809.8096846751814
-24.0,1666.3698542710472
-23.0,1541.1306678090466
-22.0,1420.5847950206735
-21.0,1288.1363011770559
-20.0,1178.4412796021393
-19.0,1053.7120573903746
-18.0,942.5177305181392
-17.0,829.2857980573136
-16.0,719.118206294534
-15.0,646.9933828281978
-14.0,549.3141479575027
-13.0,455.85102746994215
-12.0,371.6318685167013
-11.0,276.62537454013335
-10.0,232.83650231783326
-9.0,204.0093224910499
-8.0,160.10073896819472
-7.0,130.11669524320877
-6.0,64.74626550826953
-5.0,46.72708524917907
-4.0,27.92911270072224
-3.0,7.154774338099813
-2.0,20.784338984646677
-1.0,7.218651522127761
0.0,-15.381722577194132
1.0,-4.854023097380387
2.0,0.7616181451423729
3.0,21.86016034224242
4.0,64.18808858005704
5.0,98.60005971161347
6.0,149.44853604441735
7.0,202.32082195282916
8.0,261.9530888374898
9.0,340.6194534638623
10.0,396.5177462133601
11.0,460.2408571552538
12.0,536.031979156664
13.0,608.8474366106116
14.0,675.0454998661004
15.0,769.4864019726054
16.0,831.6044147636683
17.0,938.7655586812211
18.0,1043.9506004480816
19.0,1177.9752516065653
20.0,1322.025506903611
21.0,1449.2130716425268
22.0,1597.7702455670437
23.0,1742.073242612616
24.0,1872.8626848170643
25.0,2045.9194687243448
26.0,2215.7493157469758
27.0,2361.304607426358
28.0,2509.6783513634077
29.0,2664.603059589812
30.0,2858.1829894682396
31.0,3044.359315009664
32.0,3247.111515693907
33.0,3465.456468566735
34.0,3675.9640895962416
35.0,3883.5749745263556
36.0,4102.244430395119
37.0,4315.372053621534
38.0,4546.874337413372
39.0,4802.944824490163
40.0,5047.5394119516495
41.0,5308.789010038461
42.0,5562.715029139021
43.0,5823.071302091911
44.0,6087.168015375186
45.0,6365.053148976886
46.0,6642.007758613462
47.0,6935.864057022751
48.0,7226.21423277584
49.0,7508.946783793419
50.0,7785.626104076466
51.0,8075.205835904723
52.0,8386.809490749598
53.0,8678.389397751724
54.0,9004.903061334016
55.0,9357.344447921112
56.0,9701.035387255448
57.0,10025.47273249612
58.0,10368.762066378775
59.0,10732.579727144757
60.0,11101.122518289143
61.0,11461.212097012865
62.0,11837.89585409512
63.0,12236.067849316518
64.0,12612.70281470471
65.0,12983.49554059539
66.0,13387.197693087799
67.0,13791.131653572764
68.0,14221.779352637528
69.0,14627.301704820964
70.0,15061.409442901788
71.0,15494.832297946483
72.0,15920.27143159881
73.0,16357.097853948795
74.0,16835.822447825536
75.0,17266.47030806649
76.0,17726.81747850783
77.0,18187.34289199109
78.0,18675.41439198067
79.0,19136.65132991505
80.0,19635.475556003203
81.0,20121.193025791934
82.0,20633.11828368127
83.0,21116.679053701864
84.0,21633.88665375971
85.0,22128.027504433365
86.0,22647.657924296967
87.0,23161.439367151932
88.0,23703.495089768418
89.0,24236.677401192323
90.0,24790.54700799391
91.0,25338.784168683775
92.0,25891.9342268016
93.0,26456.011469651286
94.0,27031.513556412145
95.0,27598.733769515235
96.0,28181.66934712417
97.0,28464.576697766457
98.0,28750.830624903378
99.0,29023.644520421738
100.0,29301.466427364245
