    x,y
----------------
-100.0 , 29359.59299280256
-99.0 , 28746.0371475001
-98.0 , 28394.190648471245
-97.0 , 27705.952086373443
-96.0 , 27133.849697389036
-95.0 , 26499.4857713758
-94.0 , 25917.002486570527
-93.0 , 25444.560043210564
-92.0 , 25030.94112179842
-91.0 , 24534.80593085593
-90.0 , 23788.506154099872
-89.0 , 23240.166469739506
-88.0 , 22795.578341468514
-87.0 , 22321.923835142763
-86.0 , 21811.701783322773
-85.0 , 21334.533103997725
-84.0 , 20738.72505121225
-83.0 , 20239.83053406392
-82.0 , 19739.137045681236
-81.0 , 19249.133203586593
-80.0 , 18791.01330035435
-79.0 , 18386.817482702834
-78.0 , 17790.085171997693
-77.0 , 17353.76702871096
-76.0 , 17071.205221174187
-75.0 , 16492.103757883986
-74.0 , 16090.540728615219
-73.0 , 15771.678370746244
-72.0 , 15063.808497628175
-71.0 , 14693.447720138378
-70.0 , 14254.345412211314
-69.0 , 14004.599747685259
-68.0 , 13639.554224738418
-67.0 , 13226.975427959562
-66.0 , 12860.557697581282
-65.0 , 12387.204487611445
-64.0 , 11966.304379927462
-63.0 , 11722.111032622977
-62.0 , 11347.568695155973
-61.0 , 10783.25763830901
-60.0 , 10662.620661979021
-59.0 , 10308.804553225144
-58.0 , 9806.49109939199
-57.0 , 9446.968253615629
-56.0 , 8976.320429817388
-55.0 , 8868.139380657458
-54.0 , 8580.48355247468
-53.0 , 8083.375631293058
-52.0 , 7916.744968831739
-51.0 , 7602.979015482792
-50.0 , 7217.559712642718
-49.0 , 7010.76532026531
-48.0 , 6622.138767295269
-47.0 , 6520.474546260798
-46.0 , 5959.226811346121
-45.0 , 5782.216662015682
-44.0 , 5598.192767739722
-43.0 , 5348.489951826086
-42.0 , 4981.876514417315
-41.0 , 4923.915191626573
-40.0 , 4605.655621377184
-39.0 , 4496.727038956624
-38.0 , 4054.023070754798
-37.0 , 3972.7775904656974
-36.0 , 3714.929731091963
-35.0 , 3547.356086053924
-34.0 , 3197.397118638082
-33.0 , 3046.247735021703
-32.0 , 2963.8631395740836
-31.0 , 2775.725989731279
-30.0 , 2670.022610819203
-29.0 , 2390.5555495155413
-28.0 , 2108.6603613561647
-27.0 , 2134.0388959551055
-26.0 , 2041.321437264215
-25.0 , 1826.0166210253738
-24.0 , 1621.3380307629875
-23.0 , 1436.48576967351
-22.0 , 1464.0533117315638
-21.0 , 1265.8171847921712
-20.0 , 1099.597075878333
-19.0 , 981.5076831981595
-18.0 , 1049.1260408597473
-17.0 , 849.2849926716575
-16.0 , 838.7614268511231
-15.0 , 498.77503085710674
-14.0 , 435.73682782339006
-13.0 , 444.965919584134
-12.0 , 274.3088589271552
-11.0 , 450.47366468130696
-10.0 , 102.39456936190248
-9.0 , 207.9579564717034
-8.0 , 91.31256209248966
-7.0 , -16.297018937988582
-6.0 , 104.67518085640623
-5.0 , 176.2922093823396
-4.0 , 49.788667878437536
-3.0 , 4.452465402281547
-2.0 , -137.860202933146
-1.0 , -59.77805296991176
0.0 , 38.77620353559192
1.0 , -95.65648317111214
2.0 , 106.36906288093317
3.0 , -17.41600630626396
4.0 , -27.111157511557508
5.0 , 144.53796319676127
6.0 , 54.99323658498636
7.0 , 52.02667684075442
8.0 , 321.1733011704198
9.0 , 348.4839437195999
10.0 , 361.97980382412265
11.0 , 582.2196360566397
12.0 , 519.2743956556815
13.0 , 680.8861241257954
14.0 , 647.6225979422412
15.0 , 628.5012350620301
16.0 , 734.1467748534453
17.0 , 976.512418255948
18.0 , 944.2665130189997
19.0 , 1211.9479227826682
20.0 , 1141.2817511762055
21.0 , 1483.724690913657
22.0 , 1627.5515000275395
23.0 , 1853.8444583685937
24.0 , 1924.9535327354422
25.0 , 1878.834857503687
26.0 , 2313.5269835766003
27.0 , 2242.993486429151
28.0 , 2389.0529026227027
29.0 , 2698.7928063417294
30.0 , 3012.193314117336
31.0 , 2937.5491251419808
32.0 , 3189.2081538020393
33.0 , 3319.2759067730804
34.0 , 3621.0542264095366
35.0 , 3989.113913449421
36.0 , 4067.7632925873377
37.0 , 4354.157478478156
38.0 , 4593.361395607286
39.0 , 4880.691278488363
40.0 , 4905.574227960848
41.0 , 5107.3567628397805
42.0 , 5402.796460899623
43.0 , 5925.688610100657
44.0 , 6190.465200602799
45.0 , 6419.009675368641
46.0 , 6639.49165038319
47.0 , 6936.567852183301
48.0 , 7257.561698037837
49.0 , 7406.540430376153
50.0 , 7599.948249568957
51.0 , 8047.50314658322
52.0 , 8538.840191878462
53.0 , 8735.058159761013
54.0 , 8909.123557916055
55.0 , 9245.70923683751
56.0 , 9741.000745787167
57.0 , 9881.780861056968
58.0 , 10345.163402616803
59.0 , 10771.920728852805
60.0 , 11140.721600592251
61.0 , 11458.776299044514
62.0 , 11824.662164704896
63.0 , 12183.482504809897
64.0 , 12562.594357136986
