    x , y
---------------
-140.0 , 52862.34825408797
-139.0 , 52464.97242206707
-138.0 , 52084.85835667436
-137.0 , 51703.00349208863
-136.0 , 51323.0523786861
-135.0 , 50937.27288775253
-134.0 , 50563.247589607075
-133.0 , 50181.551644416395
-132.0 , 49798.464010722
-131.0 , 49419.93457610827
-130.0 , 49049.986172510165
-129.0 , 48684.48383698981
-128.0 , 48319.42987407603
-127.0 , 47952.38045947971
-126.0 , 47202.75712266454
-125.0 , 46457.022724746734
-124.0 , 45715.513028081754
-123.0 , 44971.162138978056
-122.0 , 44245.78594791677
-121.0 , 43519.98460305598
-120.0 , 42803.304945894626
-119.0 , 42086.1101177188
-118.0 , 41377.55454216419
-117.0 , 40679.347768723535
-116.0 , 39989.28927134098
-115.0 , 39299.30000660471
-114.0 , 38613.3306313981
-113.0 , 37934.56023668776
-112.0 , 37264.52937533173
-111.0 , 36600.65961082553
-110.0 , 35941.226835811896
-109.0 , 35289.361395267304
-108.0 , 34649.77928717636
-107.0 , 33999.989272518265
-106.0 , 33363.35500634437
-105.0 , 32738.736306276576
-104.0 , 32120.82237014238
-103.0 , 31497.773027519794
-102.0 , 30878.208499640732
-101.0 , 30272.770110218702
-100.0 , 29679.25634669885
-99.0 , 29088.288292169105
-98.0 , 28506.031333093266
-97.0 , 27920.54060067344
-96.0 , 27351.670680197534
-95.0 , 26784.645921832485
-94.0 , 26228.26331502227
-93.0 , 25670.186170584027
-92.0 , 25119.145254192685
-91.0 , 24579.711068335975
-90.0 , 24035.971134575408
-89.0 , 23497.29471474376
-88.0 , 22966.54702388387
-87.0 , 22447.88678883762
-86.0 , 21936.78332032922
-85.0 , 21437.221173976308
-84.0 , 20930.54721608704
-83.0 , 20431.96835926899
-82.0 , 19937.464173700228
-81.0 , 19446.375725258466
-80.0 , 18973.662722793742
-79.0 , 18505.21517710101
-78.0 , 18036.18451572317
-77.0 , 17573.671894765495
-76.0 , 17123.38604102578
-75.0 , 16682.550168821068
-74.0 , 16238.849464846624
-73.0 , 15802.480416383862
-72.0 , 15371.349191347625
-71.0 , 14945.272596321356
-70.0 , 14526.414352058971
-69.0 , 14108.563418890848
-68.0 , 13697.838861087039
-67.0 , 13290.488736665719
-66.0 , 12897.551885163783
-65.0 , 12517.231173283704
-64.0 , 12139.990725773714
-63.0 , 11767.77422195482
-62.0 , 11398.51196672336
-61.0 , 11033.370172442876
-60.0 , 10675.418274668906
-59.0 , 10318.41892737393
-58.0 , 9968.799431439313
-57.0 , 9628.444151206435
-56.0 , 9292.80143007053
-55.0 , 8970.673861717107
-54.0 , 8651.458445261818
-53.0 , 8335.365081848382
-52.0 , 8027.813552568593
-51.0 , 7729.941809373056
-50.0 , 7429.925058996619
-49.0 , 7143.0469820057915
-48.0 , 6854.479830392876
-47.0 , 6577.3109227085715
-46.0 , 6295.146960886241
-45.0 , 6021.195238157531
-44.0 , 5754.931870023701
-43.0 , 5505.815720000787
-42.0 , 5263.6385163538425
-41.0 , 5020.225883259142
-40.0 , 4789.737714632276
-39.0 , 4555.397027310232
-38.0 , 4329.7100690952375
-37.0 , 4101.152825725461
-36.0 , 3883.950923004593
-35.0 , 3680.647283692813
-34.0 , 3478.0980428999633
-33.0 , 3286.196848842646
-32.0 , 3098.1441686338057
-31.0 , 2912.6628731610595
-30.0 , 2730.33030587287
-29.0 , 2564.2396816834403
-28.0 , 2397.1201794009085
-27.0 , 2241.3844518092087
-26.0 , 2091.6117810427604
-25.0 , 1946.440029547546
-24.0 , 1801.7257739619652
-23.0 , 1670.6526099718906
-22.0 , 1536.6602539641349
-21.0 , 1413.0127672513015
-20.0 , 1290.4924929115655
-19.0 , 1178.9136605360084
-18.0 , 1076.0950710936613
-17.0 , 980.866071428405
-16.0 , 881.0232097382612
-15.0 , 788.8937409159332
-14.0 , 707.8300851940478
-13.0 , 627.5681835765255
-12.0 , 558.7307468833305
-11.0 , 494.06318255263443
-10.0 , 437.48385218262604
-9.0 , 383.3090699192117
-8.0 , 337.1563310974358
-7.0 , 306.1149999689059
-6.0 , 262.16872949819043
-5.0 , 236.53988666484244
-4.0 , 220.023096092111
-3.0 , 205.6110526037106
-2.0 , 193.89699633094753
-1.0 , 183.40749513301645
0.0 , 181.52389016108975
1.0 , 184.8142929622213
2.0 , 191.50558073280848
3.0 , 214.10037785686794
4.0 , 243.65888907774274
5.0 , 280.85891467398955
6.0 , 320.8589202079948
7.0 , 365.60109308129444
8.0 , 421.8010905270013
9.0 , 473.25656167056
10.0 , 529.1788853736571
11.0 , 603.802482974506
12.0 , 675.7803168764555
13.0 , 759.3331242096881
14.0 , 844.3752926597277
15.0 , 939.6013977583857
16.0 , 1037.7129796578283
17.0 , 1141.5740203366288
18.0 , 1253.4695708467889
19.0 , 1365.2865304607835
20.0 , 1478.4544657496106
21.0 , 1611.6559414430662
22.0 , 1741.543558854816
23.0 , 1874.84164904472
24.0 , 2020.4320704194101
25.0 , 2169.752338552549
26.0 , 2327.8088908627233
27.0 , 2495.062415638689
28.0 , 2662.766004706275
29.0 , 2837.4814798925945
30.0 , 3021.3429512198322
31.0 , 3199.930416418266
32.0 , 3391.300411652503
33.0 , 3591.582622285842
34.0 , 3803.182341478818
35.0 , 4015.909378308633
36.0 , 4236.260365581171
37.0 , 4463.798501568804
38.0 , 4691.952367644884
39.0 , 4932.9480498846315
40.0 , 5175.205976260057
41.0 , 5424.21461627155
42.0 , 5677.411562226089
43.0 , 5934.991872866864
44.0 , 6208.40061815951
45.0 , 6486.013251134839
46.0 , 6764.277833980882
47.0 , 7055.462117770911
48.0 , 7342.832113170704
49.0 , 7638.502096619004
50.0 , 7939.699635665843
51.0 , 8247.456572891942
52.0 , 8563.256779813451
53.0 , 8884.966260427545
54.0 , 9210.630516562192
55.0 , 9543.508354251682
56.0 , 9888.961776172238
57.0 , 10229.405499298735
58.0 , 10583.269650255774
59.0 , 10935.238525269748
60.0 , 11292.720392466746
61.0 , 11653.407434348494
62.0 , 12023.051816049834
63.0 , 12403.968835748312
64.0 , 12786.240468501092
65.0 , 13173.494614095373
66.0 , 13573.741201390787
67.0 , 13980.804461471329
68.0 , 14394.277927580088
69.0 , 14814.712980782931
70.0 , 15233.189480641031
71.0 , 15651.8161313695
72.0 , 16080.098129059805
73.0 , 16524.66823281295
74.0 , 16965.704317787655
75.0 , 17423.339049482773
76.0 , 17879.9691779669
77.0 , 18341.442564298908
78.0 , 18815.25829886448
79.0 , 19285.54403302787
80.0 , 19765.71538379783
81.0 , 20253.652105013716
82.0 , 20745.50586748923
83.0 , 21243.76876831736
