-80,18833.65156138935
-79,18418.43554641487
-78,17921.8859119746
-77,17381.13907334279
-76,16973.34180835442
-75,16409.00151147302
-74,16209.87848493796
-73,15656.68161761196
-72,15196.65878781835
-71,14903.8777617201
-70,14367.01978354839
-69,14126.93918887242
-68,13379.60426779353
-67,13090.84952201638
-66,12699.30620074182
-65,12262.53764509117
-64,11877.1663547455
-63,11579.18295562452
-62,11285.06079074542
-61,11036.05749955658
-60,10336.74339337577
-59,10149.34356144735
-58,9614.963702886056
-57,9273.974497106748
-56,9016.718218803109
-55,8787.822092396043
-54,8623.549476565699
-53,8260.689130120216
-52,7809.131698658657
-51,7430.658670495683
-50,7100.598138995725
-49,6806.877712538132
-48,6536.424036051971
-47,6406.317469183999
-46,6027.427369103996
-45,5665.838490838547
-44,5700.776399527931
-43,5170.468533190622
-42,4928.061242050824
-41,4744.362478304854
-40,4691.095909507126
-39,4488.751485151241
-38,4037.694313676389
-37,3859.882671367278
-36,3675.267860529489
-35,3316.959845674438
-34,3209.316801673096
-33,2955.502145558897
-32,2852.125324143198
-31,2905.726909631595
-30,2552.199302523357
-29,2345.628628914687
-28,2165.852963055592
-27,2014.174568876024
-26,2011.226352326816
-25,1595.618748661039
-24,1735.384344951099
-23,1338.409481882381
-22,1349.552877181831
-21,1242.386524776636
-20,1252.738005447057
-19,997.2114556819047
-18,945.6169070978735
-17,787.0691807471047
-16,698.3987652172157
-15,483.3613780569795
-14,416.5838463666323
-13,504.1468113097743
-12,410.6424967395269
-11,326.569495151734
-10,351.3194533225524
-9,264.6934989414416
-8,300.9163885347616
-7,107.4452558856471
-6,-112.9514627217808
-5,109.21205675641
-4,-63.03986143873183
-3,104.4320830148105
-2,103.7477085086966
-1,-94.73205843711091
0,137.4601920089519
1,201.7324166724318
2,-158.2418014502511
3,-19.1215851919022
4,153.546744410316
5,156.7785150351374
6,66.75040933130583
7,193.6514960783844
8,372.8997456030585
9,278.1544172187056
10,358.3362838997924
11,445.1179275859331
12,548.6724452625909
13,649.6775610242905
14,560.5721342678933
15,689.4094295699831
16,952.546069326002
17,1135.608628038794
18,905.3727470500943
19,1038.931552685897
20,1230.240438047407
21,1427.670619414184
22,1493.232838900955
23,1853.471261730676
24,1989.55621692861
25,1844.5052904594
26,2294.805841389091
27,2280.361023479241
28,2419.044983618338
29,2522.643887928166
30,2924.569652631204
31,2899.57393222503
32,3096.397344535566
33,3441.258960891974
34,3561.938058346956
35,3857.876859324041
36,4087.847717078319
37,4217.458965797016
38,4528.221301736405
39,4774.952436200117
40,5062.428749563011
41,5155.334836644319
42,5420.177941700785
43,5700.808474637151
44,6107.438909101988
45,6291.131663934525
46,6687.479123997605
47,7039.489092419885
48,7114.162993324851
49,7565.862534256942
50,7779.19993088183
51,8081.008309619005
52,8437.596661582962
53,8759.505568693425
54,9193.098336771551
55,9231.915330144169
56,9790.868102065349
57,9924.667383256337
58,10217.99207326683
59,10926.33348196422
60,11011.57758747025
61,11649.78756375989
62,11652.51153524567
63,12273.56042586054
64,12442.9558989381
65,13194.20226369886
66,13427.84460866278
67,13844.30556559751
68,14149.87897194328
69,14454.53640121349
70,14925.54534865169
71,15425.71345083737
72,15994.82292664616
73,16364.22088705749
74,16875.97050200966
75,17171.94016042356
76,17554.85878897456
77,18141.45251830707
78,18831.0498412981
79,19190.30330956063
80,19574.74566892549
