-80,17225.50193943737
-79,17000.07492259081
-78,16790.45520650374
-77,16570.14289532599
-76,16366.54258645485
-75,16136.77810040398
-74,15919.2117733763
-73,15704.55140186733
-72,15266.47714078078
-71,14830.39252800283
-70,14407.54566424616
-69,14001.14044540633
-68,13605.32149148647
-67,13200.50428361332
-66,12796.46862204728
-65,12393.68742773222
-64,11998.84180835145
-63,11606.36450549032
-62,11234.41799274683
-61,10867.52534525972
-60,10526.26433608149
-59,10174.14981452431
-58,9822.906645841234
-57,9478.777345434872
-56,9140.758102621046
-55,8804.574174649544
-54,8479.324619878784
-53,8145.415944515278
-52,7834.02228434613
-51,7537.45114021817
-50,7241.151462238473
-49,6951.42391190141
-48,6666.600195868193
-47,6393.485117008933
-46,6117.831917581302
-45,5836.298929818379
-44,5573.015661332288
-43,5322.65627400121
-42,5070.413721113123
-41,4830.576327055453
-40,4591.848201022582
-39,4354.902058019861
-38,4146.788694055034
-37,3939.212748167354
-36,3715.536230126472
-35,3515.228525450803
-34,3320.969413905818
-33,3138.760338840615
-32,2932.39519478421
-31,2748.837385437533
-30,2568.885063317932
-29,2401.529743705569
-28,2239.337654655379
-27,2101.722865306887
-26,1954.249175574141
-25,1820.256826343406
-24,1682.586416783666
-23,1535.431207156041
-22,1397.508678858282
-21,1268.905693355079
-20,1158.125283238692
-19,1051.223145096258
-18,938.9126879512528
-17,855.9594015953536
-16,757.9133451947097
-15,688.7471389715352
-14,605.9399642184561
-13,515.5840983852283
-12,439.3490351391852
-11,368.6656139978094
-10,312.5866257256052
-9,267.0318609097113
-8,214.1564726660895
-7,191.096393596221
-6,176.772964949941
-5,132.6137240992727
-4,103.9627853038441
-3,92.4279352544162
-2,79.45853936858849
-1,66.26233339457946
0,59.11134056415431
1,76.80830654531506
2,102.8820318746808
3,119.4903136842396
4,153.3674996192173
5,182.9835237690693
6,219.378847270109
7,263.0657934504425
8,299.8624092878446
9,349.9166527980826
10,436.1733480973523
11,497.8063035801521
12,556.8319574651908
13,628.3960856660088
14,719.1240996715341
15,805.7628558597055
16,904.4676236015465
17,1018.56107691554
18,1117.639010686181
19,1240.951538273058
20,1356.397443487501
21,1474.355271660438
22,1605.160055237789
23,1754.170736775204
24,1883.972594301806
25,2014.691842068257
26,2183.750922991049
27,2351.951356701786
28,2527.127118120229
29,2704.472257964504
30,2886.087333090908
31,3064.404002424623
32,3250.097083709391
33,3464.625314316298
34,3655.327247333314
35,3864.64837521475
36,4083.432607949338
37,4322.418942694259
38,4546.856410114481
39,4799.383422899319
40,5062.256206091607
41,5307.116474920464
42,5574.044773314465
43,5835.466311418318
44,6101.677017587696
45,6383.019530640094
46,6665.105148437227
47,6959.648208475323
48,7237.613980514067
49,7546.649531542135
50,7846.948827645839
51,8148.094400887817
52,8469.354039078633
53,8784.050433981012
54,9114.870996631833
55,9422.405826153552
56,9766.365654989264
57,10091.50521263468
58,10452.50536815581
59,10808.96112142539
60,11169.40838169303
61,11528.76660857636
62,11879.52914620582
63,12259.10448077299
64,12634.76083735779
65,13039.43787358377
66,13449.18646116982
67,13845.82892917285
68,14256.51976736974
69,14650.19118238405
70,15082.78724792148
71,15519.95320895065
72,15969.77636965882
73,16395.14593000726
74,16607.09602438901
75,16819.61836737297
76,17042.09665032544
77,17277.32940024471
78,17512.50780540401
79,17744.3738448003
80,17963.06770956957
