-60,10467.74572694309
-59,10146.95154725016
-58,9772.133251133486
-57,9477.312825241495
-56,9084.111121199134
-55,8809.764389758257
-54,8512.632217013579
-53,8203.212649107696
-52,7853.461068688935
-51,7638.492459309437
-50,7264.134297104762
-49,6951.740979939278
-48,6664.479722636184
-47,6315.487748407666
-46,6027.747283403372
-45,5820.534452110272
-44,5611.979413906995
-43,5387.403559529524
-42,5126.678612145884
-41,4893.842401516997
-40,4566.778995403213
-39,4413.193367199359
-38,4223.016692530206
-37,3845.423426608263
-36,3644.657404589095
-35,3514.982811879395
-34,3217.000640084429
-33,3084.986261018223
-32,2840.738789054404
-31,2778.027152597394
-30,2542.880648759317
-29,2446.942010379687
-28,2247.40340228576
-27,2125.850273615269
-26,1884.95317567235
-25,1702.865330439738
-24,1594.37022157671
-23,1465.155217192121
-22,1356.768956845273
-21,1281.95919835839
-20,1149.188461452662
-19,993.6809611441913
-18,866.0155664681484
-17,837.2309526913383
-16,662.1472910151138
-15,527.6762634331908
-14,514.1365049208415
-13,505.2126554725182
-12,430.1084664084558
-11,394.7341019797149
-10,193.5999465308572
-9,230.3532090199166
-8,87.01351113404702
-7,45.69004043468412
-6,101.2980833259234
-5,-0.710459814235918
-4,98.77473885951693
-3,55.36100903866608
-2,49.60690746364574
-1,57.94929828907527
0,-52.94358495958454
1,-6.755368749308062
2,73.26984603345082
3,91.44599820384295
4,90.8463093906701
5,34.30747659468396
6,84.89021753980225
7,146.3667635574711
8,275.9663963611866
9,333.8993157550084
10,370.7330570780866
11,437.85638590528
12,582.3023222303242
13,570.4162589735754
14,623.4297651244086
15,747.0752049736665
16,766.1594739042348
17,983.7892961732982
18,1101.203605779208
19,1264.964286133573
20,1349.592493095243
21,1502.99845061316
22,1580.217166612428
23,1764.199886033299
24,1784.829388236207
25,1989.927949225011
26,2154.919613801052
27,2382.441134295955
28,2520.823534678106
29,2760.003910668598
30,2880.864386500446
31,2986.96341721731
32,3274.262590295886
33,3504.317855963393
34,3608.911562186743
35,3834.826106770676
36,4064.579367109783
37,4238.57246099692
38,4474.856999085318
39,4684.511617941715
40,5051.054966273579
41,5291.237982530444
42,5586.35213406667
43,5822.669069564726
44,6054.533034470272
45,6381.835895399324
46,6536.340287760154
47,6883.035087482748
48,7120.605117831999
49,7527.035823822245
50,7704.53248363341
51,7995.351907353613
52,8311.84817795763
53,8758.776985350267
54,9073.572937814246
55,9391.264890875304
56,9610.181913016842
57,9999.131391188375
58,10389.67403227144
59,10814.34725148393
60,11130.13152215413
