    x , y
---------------
-30.0 , 2430.1221340592197
-29.0 , 2345.9347032676665
-28.0 , 2179.0940551065682
-27.0 , 2042.2794752405807
-26.0 , 1889.1743779544179
-25.0 , 1745.2207294976306
-24.0 , 1583.707000741085
-23.0 , 1472.5685612533089
-22.0 , 1358.5254908974184
-21.0 , 1247.100097913592
-20.0 , 1121.2747232608156
-19.0 , 1015.606304333753
-18.0 , 901.1197906212059
-17.0 , 781.095774805371
-16.0 , 666.525434060763
-15.0 , 575.1051857857425
-14.0 , 496.96466187841315
-13.0 , 418.50180628121507
-12.0 , 360.65598217000587
-11.0 , 300.7096880376241
-10.0 , 261.08160856048625
-9.0 , 217.43414932611608
-8.0 , 166.16866644326936
-7.0 , 107.46659014829636
-6.0 , 76.21745743948817
-5.0 , 67.57224870961022
-4.0 , 67.56219733920355
-3.0 , 46.62740401383314
-2.0 , 25.708585269415863
-1.0 , 22.69104686423996
0.0 , 3.4984664779846426
1.0 , 19.461715634048414
2.0 , 30.425463529947148
3.0 , 57.256907647797355
4.0 , 89.31871979064715
5.0 , 112.21530459893869
6.0 , 156.5080448693113
7.0 , 200.59728618029195
8.0 , 243.59715890531217
9.0 , 290.86443126122043
10.0 , 339.9481900216192
11.0 , 418.452808820306
12.0 , 508.7970124677701
13.0 , 588.897839566449
14.0 , 659.9835627139988
15.0 , 757.0817299802458
16.0 , 844.0335021893837
17.0 , 950.0005345378873
18.0 , 1035.7381125392174
19.0 , 1159.5105948359053
20.0 , 1297.4501243172338
21.0 , 1440.2185023815139
22.0 , 1589.5774572658945
23.0 , 1717.0112249522736
24.0 , 1866.7791020332804
25.0 , 2020.9511077183809
26.0 , 2196.2431974363094
27.0 , 2351.4330183571865
28.0 , 2509.2838394879673
29.0 , 2684.94801418578
30.0 , 2781.2586271258456
