    x , y
---------------
-140.0 , 58102.80509094295
-139.0 , 57272.48647196939
-138.0 , 56442.47643392694
-137.0 , 55632.03818271107
-136.0 , 54810.65266689513
-135.0 , 53996.97260436419
-134.0 , 53197.38293922239
-133.0 , 52412.46012709484
-132.0 , 51607.72029945385
-131.0 , 50836.85937325834
-130.0 , 50058.82543961923
-129.0 , 49280.41176288374
-128.0 , 48520.950252223636
-127.0 , 47755.138876963065
-126.0 , 47001.3783968086
-125.0 , 46248.67536328313
-124.0 , 45512.091302432775
-123.0 , 44773.879815091816
-122.0 , 44041.22569048068
-121.0 , 43318.35248248494
-120.0 , 42607.745946880386
-119.0 , 41893.03000626766
-118.0 , 41187.874610883446
-117.0 , 40483.65168217486
-116.0 , 39785.65999091793
-115.0 , 39107.17723735355
-114.0 , 38414.81462853553
-113.0 , 37744.51080681401
-112.0 , 37068.08509468389
-111.0 , 36415.72791130073
-110.0 , 35752.61557149923
-109.0 , 35100.23984116791
-108.0 , 34450.99795800182
-107.0 , 33815.04109324407
-106.0 , 33181.16296465354
-105.0 , 32555.698514482763
-104.0 , 31926.412970340098
-103.0 , 31320.63368051568
-102.0 , 30709.431407779077
-101.0 , 30108.350934305563
-100.0 , 29501.97825753086
-99.0 , 28917.65053798791
-98.0 , 28321.39999927553
-97.0 , 27739.867656376264
-96.0 , 27163.498198372505
-95.0 , 26602.371578254864
-94.0 , 26039.41693114305
-93.0 , 25481.773732917172
-92.0 , 24937.978602905452
-91.0 , 24396.605878458617
-90.0 , 23859.52351231328
-89.0 , 23324.969394481745
-88.0 , 22797.24386175085
-87.0 , 22270.40106046099
-86.0 , 21762.95099719491
-85.0 , 21249.77815178741
-84.0 , 20743.128516278244
-83.0 , 20248.574279453293
-82.0 , 19772.206724429998
-81.0 , 19286.505227895646
-80.0 , 18810.698810545873
-79.0 , 18323.149295879848
-78.0 , 17866.869192797276
-77.0 , 17412.31735510809
-76.0 , 16947.912918242095
-75.0 , 16498.862226937963
-74.0 , 16063.41483006001
-73.0 , 15632.583098119461
-72.0 , 15202.581662877388
-71.0 , 14770.476698350876
-70.0 , 14351.102336087262
-69.0 , 13943.640988154217
-68.0 , 13530.44466651737
-67.0 , 13132.727250313614
-66.0 , 12734.143596386897
-65.0 , 12349.290878212618
-64.0 , 11975.630003118602
-63.0 , 11592.287962489885
-62.0 , 11231.09330370889
-61.0 , 10865.132050487831
-60.0 , 10510.718537664032
-59.0 , 10146.24140199764
-58.0 , 9797.59253686411
-57.0 , 9469.199746138538
-56.0 , 9138.087274988435
-55.0 , 8797.101112532691
-54.0 , 8480.304674802564
-53.0 , 8164.179891982232
-52.0 , 7859.159155440507
-51.0 , 7554.518995059282
-50.0 , 7254.08515385495
-49.0 , 6953.8099393618495
-48.0 , 6669.639867699839
-47.0 , 6396.3870536638415
-46.0 , 6125.129694464572
-45.0 , 5851.901850450402
-44.0 , 5596.775363768763
-43.0 , 5327.121098276625
-42.0 , 5088.048750512064
-41.0 , 4836.751391390598
-40.0 , 4599.116901259681
-39.0 , 4370.492135479906
-38.0 , 4148.519061356492
-37.0 , 3928.5260161040464
-36.0 , 3716.2335451857116
-35.0 , 3496.449288280866
-34.0 , 3305.3663135067172
-33.0 , 3102.551754116314
-32.0 , 2913.2652039622485
-31.0 , 2737.9562203686237
-30.0 , 2550.6360322830897
-29.0 , 2381.24763316326
-28.0 , 2213.1623845285476
-27.0 , 2048.94116232777
-26.0 , 1905.4129675624336
-25.0 , 1755.7843010429583
-24.0 , 1611.9119868605942
-23.0 , 1476.038761327361
-22.0 , 1342.8523466304528
-21.0 , 1215.3716301613272
-20.0 , 1105.0015781380714
-19.0 , 996.880104805487
-18.0 , 878.0894973236049
-17.0 , 787.4082122773768
-16.0 , 684.8277129069631
-15.0 , 604.2653868897683
-14.0 , 527.3974748078213
-13.0 , 443.5537853307372
-12.0 , 382.70698892366113
-11.0 , 312.6318166215017
-10.0 , 256.16544240123994
-9.0 , 197.11374459771682
-8.0 , 157.6016608973555
-7.0 , 122.8074935117458
-6.0 , 86.97368464417352
-5.0 , 57.95302731721861
-4.0 , 36.62474483212853
-3.0 , 19.120095451876523
-2.0 , 1.2442614840751745
-1.0 , -5.515216461459289
0.0 , 5.842687037462893
1.0 , 13.507347734784672
2.0 , 28.649426187533365
3.0 , 46.1073619914509
4.0 , 77.84678475960571
5.0 , 110.35438159840854
6.0 , 145.66306599280793
7.0 , 185.79127711359155
8.0 , 237.01767770851896
9.0 , 291.36119287495
10.0 , 354.34354089819584
11.0 , 419.34593812223136
12.0 , 496.36034885265724
13.0 , 571.8215563639662
14.0 , 656.6394261990162
15.0 , 757.2240539562072
16.0 , 851.2402025684019
17.0 , 954.2728662510594
18.0 , 1058.2127879352354
19.0 , 1178.5497447073164
20.0 , 1309.3039137806932
21.0 , 1438.554499227775
22.0 , 1564.9777444452754
23.0 , 1701.3845244254517
24.0 , 1844.3218583478706
25.0 , 2002.8904239653043
26.0 , 2159.255192693028
27.0 , 2322.0734378245525
28.0 , 2488.642074098202
29.0 , 2672.689904439983
30.0 , 2848.647703275614
31.0 , 3041.841761616706
32.0 , 3228.3988109275583
33.0 , 3434.3382710244214
34.0 , 3637.4417146978963
35.0 , 3860.640804939095
36.0 , 4073.57186849074
37.0 , 4302.327854138158
38.0 , 4525.547278463654
39.0 , 4766.569469765486
40.0 , 5001.446031896855
41.0 , 5245.657303947456
42.0 , 5497.68873561086
43.0 , 5760.026357972821
44.0 , 6024.973051188732
45.0 , 6307.505648485842
46.0 , 6581.762826774146
47.0 , 6857.075330903549
48.0 , 7160.991729431703
49.0 , 7454.765554945944
50.0 , 7757.983868142096
51.0 , 8056.33556199885
52.0 , 8375.214809369576
53.0 , 8687.098396969166
54.0 , 9021.6387419023
55.0 , 9348.03523761369
56.0 , 9685.34447672578
57.0 , 10038.751850186973
58.0 , 10385.977585550207
59.0 , 10736.696195754857
60.0 , 11110.631424090294
61.0 , 11472.458862649353
62.0 , 11849.969180439606
63.0 , 12228.244907391458
64.0 , 12617.645533401359
65.0 , 12997.314971582573
66.0 , 13404.353170028495
67.0 , 13798.173344043173
68.0 , 14219.979379505132
69.0 , 14633.609068156307
70.0 , 15056.624360251259
71.0 , 15477.701379426824
72.0 , 15912.05886277668
73.0 , 16353.160827820977
74.0 , 16797.287483346845
75.0 , 17245.720524767843
76.0 , 17706.188415168526
77.0 , 18179.79615820132
78.0 , 18645.923926795746
79.0 , 19123.62689444006
80.0 , 19601.411346734225
81.0 , 20097.17013373915
82.0 , 20590.315056501684
83.0 , 21081.979447458016
84.0 , 21586.719023436035
85.0 , 22104.225018930247
86.0 , 22613.069890844632
87.0 , 23138.24765802721
88.0 , 23681.595691887607
89.0 , 24218.149096718764
90.0 , 24759.907999477633
91.0 , 25297.74090519337
92.0 , 25847.838893558597
93.0 , 26418.780156643785
94.0 , 26981.951636590198
95.0 , 27549.139986599675
96.0 , 28136.048534394326
97.0 , 28720.97561075477
98.0 , 29305.084232522513
99.0 , 29907.879298330616
100.0 , 30498.130800787185
101.0 , 31112.54933441806
102.0 , 31718.635500380213
103.0 , 32352.95633434682
104.0 , 32967.616239138595
105.0 , 33604.953459620534
106.0 , 34241.35653658223
107.0 , 34889.573293258174
108.0 , 35534.544439818266
109.0 , 36191.96146331093
110.0 , 36850.851417994716
111.0 , 37515.34370567042
112.0 , 38189.120893121406
113.0 , 38874.1870260832
114.0 , 39553.33492489321
115.0 , 40251.625111359346
116.0 , 40958.3047050695
117.0 , 41660.351257058355
118.0 , 42359.789144637965
119.0 , 43087.86695020863
120.0 , 43807.938995576886
121.0 , 44527.78901038139
122.0 , 45258.294833975066
123.0 , 46003.69095248396
124.0 , 46757.98891389736
125.0 , 47506.76313848244
126.0 , 48262.51654401069
127.0 , 49028.74943667286
128.0 , 49795.905342625556
129.0 , 50577.733655276556
130.0 , 51353.02363637866
131.0 , 52134.23505085068
132.0 , 52941.085478703186
133.0 , 53729.80690830366
134.0 , 54539.33244717872
135.0 , 55358.243616085834
136.0 , 56167.85460814916
137.0 , 57002.1679805324
138.0 , 57820.257971882595
139.0 , 58662.01986279233
140.0 , 59507.34652010558
