    x , y
---------------
-80.0 , 18792.1286601517
-79.0 , 18338.03101692578
-78.0 , 17870.029767869673
-77.0 , 17403.562462839454
-76.0 , 16956.55373718242
-75.0 , 16493.475226778835
-74.0 , 16057.622254431033
-73.0 , 15625.69748581408
-72.0 , 15191.921970012401
-71.0 , 14758.52806857375
-70.0 , 14363.607419090426
-69.0 , 13936.088468213537
-68.0 , 13537.544808141976
-67.0 , 13138.868143244448
-66.0 , 12745.365919509046
-65.0 , 12361.923032769086
-64.0 , 11981.523574960964
-63.0 , 11598.91770958792
-62.0 , 11227.824715057282
-61.0 , 10869.699398092154
-60.0 , 10490.581768375803
-59.0 , 10159.302922121611
-58.0 , 9802.366440512475
-57.0 , 9473.08641910914
-56.0 , 9142.45240621849
-55.0 , 8809.496627587856
-54.0 , 8487.256011658072
-53.0 , 8172.199129692089
-52.0 , 7844.569490043212
-51.0 , 7554.953836346454
-50.0 , 7245.053270834514
-49.0 , 6972.671188292703
-48.0 , 6681.517762702421
-47.0 , 6405.083200800981
-46.0 , 6125.966807052771
-45.0 , 5851.970099302902
-44.0 , 5596.462491562771
-43.0 , 5333.993510662332
-42.0 , 5084.652931031823
-41.0 , 4833.0280105290585
-40.0 , 4614.611095146703
-39.0 , 4378.112453833831
-38.0 , 4145.575082661452
-37.0 , 3913.4503713111003
-36.0 , 3721.6510207973947
-35.0 , 3501.4955564054367
-34.0 , 3288.7128123755706
-33.0 , 3094.316657113179
-32.0 , 2903.063334757673
-31.0 , 2740.9264509564496
-30.0 , 2559.145774310683
-29.0 , 2387.901844575713
-28.0 , 2219.2290898370707
-27.0 , 2058.755301622206
-26.0 , 1894.837018797272
-25.0 , 1758.524265003007
-24.0 , 1606.325591595502
-23.0 , 1467.8304348128156
-22.0 , 1332.8011886792767
-21.0 , 1231.1649062232523
-20.0 , 1108.1522839055087
-19.0 , 981.8489167312085
-18.0 , 888.7670573821532
-17.0 , 796.5052118287479
-16.0 , 689.2310282089579
-15.0 , 607.9850243784899
-14.0 , 527.4301717576664
-13.0 , 432.5948507754917
-12.0 , 374.7931538411975
-11.0 , 310.7512635466416
-10.0 , 245.44019114647625
-9.0 , 212.4879072856948
-8.0 , 150.595719572157
-7.0 , 118.70478647097838
-6.0 , 93.37884543035162
-5.0 , 61.875376034024995
-4.0 , 34.90200170024042
-3.0 , 18.83276613270602
-2.0 , -7.841738654176963
-1.0 , 12.9938166447144
0.0 , 2.4163213168395608
1.0 , 15.233489016261721
2.0 , 25.50572490086761
3.0 , 38.90446104356091
4.0 , 63.48087648634977
5.0 , 93.05562723795873
6.0 , 133.49980099310122
7.0 , 193.61402756222665
8.0 , 233.42234471734963
9.0 , 295.56635754444096
10.0 , 344.48402628870326
11.0 , 432.4479505368358
12.0 , 498.5785870370676
13.0 , 585.6896971086671
14.0 , 648.108245477259
15.0 , 759.5886765049571
16.0 , 845.2408637150237
17.0 , 963.3896316887657
18.0 , 1052.7339819604888
19.0 , 1175.756148277365
20.0 , 1303.5145550767677
21.0 , 1430.8683046764895
22.0 , 1565.9890509197137
23.0 , 1698.634536866681
24.0 , 1847.9314588317566
25.0 , 2010.7077530404592
26.0 , 2167.867971568875
27.0 , 2329.8387357605993
28.0 , 2488.5393040363106
29.0 , 2683.8043708984183
30.0 , 2855.4485410755447
31.0 , 3038.966098071151
32.0 , 3238.1492145422753
33.0 , 3436.2284821021854
34.0 , 3631.0312826808404
35.0 , 3847.5933308937592
36.0 , 4063.4394149796585
37.0 , 4286.987113663165
38.0 , 4531.307287411282
39.0 , 4767.955431733259
40.0 , 5015.693577860614
41.0 , 5252.076263488519
42.0 , 5492.021314586581
43.0 , 5774.482994010301
44.0 , 6023.094746205897
45.0 , 6294.179651063012
46.0 , 6570.520837161182
47.0 , 6861.376166230304
48.0 , 7144.700897228618
49.0 , 7463.904152807187
50.0 , 7765.568037427291
51.0 , 8059.957999519877
52.0 , 8366.495739537217
53.0 , 8695.537824261935
54.0 , 9033.840607360153
55.0 , 9341.676879509194
56.0 , 9684.238449655679
57.0 , 10041.974610615673
58.0 , 10373.658516939822
59.0 , 10746.317178418878
60.0 , 11104.228621290504
61.0 , 11475.6705504396
62.0 , 11836.647745901459
63.0 , 12212.229227025997
64.0 , 12617.557766480362
65.0 , 13011.279488703572
66.0 , 13413.288319862271
67.0 , 13800.20415596758
68.0 , 14215.936311063613
69.0 , 14632.962009801395
70.0 , 15048.59278284767
71.0 , 15484.996108251076
72.0 , 15903.765077907177
73.0 , 16353.269504990678
74.0 , 16799.522614366477
75.0 , 17262.433779104675
76.0 , 17707.762851564272
77.0 , 18180.975994374756
78.0 , 18632.17388021044
79.0 , 19109.565192316815
80.0 , 19606.166682621104
