    x , y
---------------
-140.0 , 58091.78266202433
-139.0 , 57270.763018941274
-138.0 , 56453.85083833944
-137.0 , 55624.47843489411
-136.0 , 54802.404931544595
-135.0 , 54015.229617302735
-134.0 , 53199.19799386276
-133.0 , 52393.625739507166
-132.0 , 51618.042286986085
-131.0 , 50836.63633715133
-130.0 , 50050.12716719771
-129.0 , 49268.57384445238
-128.0 , 48509.02384247659
-127.0 , 47763.783958670756
-126.0 , 46990.738812674026
-125.0 , 46263.265495212
-124.0 , 45498.542803545024
-123.0 , 44784.160697331004
-122.0 , 44053.25500347673
-121.0 , 43320.83011359806
-120.0 , 42603.080410472554
-119.0 , 41893.133196674
-118.0 , 41188.389215443865
-117.0 , 40478.438077198305
-116.0 , 39793.430933668424
-115.0 , 39106.92406795689
-114.0 , 38424.86308993379
-113.0 , 37734.84220818169
-112.0 , 37071.146615376274
-111.0 , 36411.767638085184
-110.0 , 35749.85098958917
-109.0 , 35102.49911400453
-108.0 , 34452.28593361842
-107.0 , 33806.40314736991
-106.0 , 33173.72888148809
-105.0 , 32560.7118470001
-104.0 , 31942.97549621119
-103.0 , 31315.894718756572
-102.0 , 30716.66226807489
-101.0 , 30099.846676806792
-100.0 , 29491.48533125793
-99.0 , 28917.659988289943
-98.0 , 28327.28860520741
-97.0 , 27757.350601804414
-96.0 , 27163.269300565014
-95.0 , 26595.54438221366
-94.0 , 26053.032839751377
-93.0 , 25482.032547688057
-92.0 , 24926.736806495333
-91.0 , 24392.79558339591
-90.0 , 23853.440403979468
-89.0 , 23317.870037422013
-88.0 , 22786.39892109307
-87.0 , 22279.87282465696
-86.0 , 21766.320211292386
-85.0 , 21250.464433763675
-84.0 , 20746.47151679965
-83.0 , 20252.168219775238
-82.0 , 19761.460892363037
-81.0 , 19268.191699433264
-80.0 , 18808.019938167716
-79.0 , 18323.92241306206
-78.0 , 17852.216728356132
-77.0 , 17414.08193077796
-76.0 , 16958.294188799246
-75.0 , 16509.884418666974
-74.0 , 16071.355421828988
-73.0 , 15625.509761977115
-72.0 , 15202.030588185418
-71.0 , 14769.595594400325
-70.0 , 14342.218067562804
-69.0 , 13950.88905809285
-68.0 , 13539.185282351324
-67.0 , 13140.57026694645
-66.0 , 12737.462376718877
-65.0 , 12357.73914913146
-64.0 , 11983.816955831233
-63.0 , 11606.100610225194
-62.0 , 11217.443413303481
-61.0 , 10848.726172751385
-60.0 , 10490.650546739156
-59.0 , 10152.930960456337
-58.0 , 9800.631811110135
-57.0 , 9469.581944185846
-56.0 , 9127.230714655147
-55.0 , 8801.62681701837
-54.0 , 8479.377631942496
-53.0 , 8159.1640731078105
-52.0 , 7842.513270928946
-51.0 , 7556.1063662131355
-50.0 , 7243.7987391983415
-49.0 , 6957.344896184403
-48.0 , 6663.2447222023975
-47.0 , 6386.507443006672
-46.0 , 6128.605756072164
-45.0 , 5848.903112298578
-44.0 , 5585.54455161119
-43.0 , 5323.330416813922
-42.0 , 5072.2713895793195
-41.0 , 4849.140837475414
-40.0 , 4592.731786497323
-39.0 , 4370.627575838673
-38.0 , 4147.110090413319
-37.0 , 3915.5601248785465
-36.0 , 3701.6268854139644
-35.0 , 3515.902151239858
-34.0 , 3288.5547404970016
-33.0 , 3111.6068253259955
-32.0 , 2902.31190876683
-31.0 , 2726.335208926138
-30.0 , 2560.2002495023057
-29.0 , 2383.2259851532453
-28.0 , 2206.6463948717765
-27.0 , 2060.976214025271
-26.0 , 1906.0296446963634
-25.0 , 1756.7718192074633
-24.0 , 1614.7133263705107
-23.0 , 1466.6131460697256
-22.0 , 1348.646450574496
-21.0 , 1215.6766073115164
-20.0 , 1101.809010615736
-19.0 , 983.1806248579525
-18.0 , 892.3078557170544
-17.0 , 787.2067085532507
-16.0 , 681.5926602423502
-15.0 , 594.7695877185062
-14.0 , 508.08635493173557
-13.0 , 451.6202018213926
-12.0 , 369.57591258868746
-11.0 , 310.5696296108969
-10.0 , 251.58327530880237
-9.0 , 196.08949930181905
-8.0 , 157.25947628241792
-7.0 , 124.4052033256386
-6.0 , 91.27579030843066
-5.0 , 40.863597612371635
-4.0 , 26.913545971014422
-3.0 , 25.919448939157665
-2.0 , -6.200277624981867
-1.0 , 11.318473832719363
0.0 , 6.250586505860195
1.0 , 10.914506369731464
2.0 , 23.25365275396868
3.0 , 36.780443150948116
4.0 , 73.05352837453735
5.0 , 102.87473447345789
6.0 , 134.95554719369702
7.0 , 197.30614055054772
8.0 , 230.1993871835399
9.0 , 284.27934560883824
10.0 , 343.99131027928564
11.0 , 428.9641042623029
12.0 , 487.4577521735882
13.0 , 568.9535435139269
14.0 , 671.3653988769331
15.0 , 754.5867778454914
16.0 , 861.9455584256337
17.0 , 951.4123184822851
18.0 , 1057.596808141287
19.0 , 1180.44806192555
20.0 , 1310.1840041484238
21.0 , 1439.918649810493
22.0 , 1555.1994572266608
23.0 , 1713.870391978365
24.0 , 1849.3304280602683
25.0 , 1996.8079285570273
26.0 , 2151.6442071175366
27.0 , 2312.3766300263014
28.0 , 2505.34740882836
29.0 , 2662.522998815002
30.0 , 2861.120441403387
31.0 , 3039.6758972994185
32.0 , 3247.623320965353
33.0 , 3426.75929351488
34.0 , 3628.698344378024
35.0 , 3859.5088019116893
36.0 , 4068.873006668023
37.0 , 4287.137118211568
38.0 , 4534.338713732987
39.0 , 4751.17633350594
40.0 , 5002.024200773702
41.0 , 5256.898212598407
42.0 , 5502.605352761872
43.0 , 5760.4380416635895
44.0 , 6042.234787197876
45.0 , 6292.26630198969
46.0 , 6572.90578390087
47.0 , 6872.388930091373
48.0 , 7142.187917554726
49.0 , 7453.316420739327
50.0 , 7744.619231746378
51.0 , 8064.9108275791805
52.0 , 8386.37648227725
53.0 , 8685.465379835225
54.0 , 9021.566528177998
55.0 , 9350.3428344344
56.0 , 9683.2153740105
57.0 , 10026.025821046584
58.0 , 10378.934792162487
59.0 , 10729.12676164371
60.0 , 11092.509433198435
61.0 , 11471.658874412822
62.0 , 11836.99043996983
63.0 , 12216.357309225274
64.0 , 12600.056925532965
65.0 , 13012.015526558514
66.0 , 13413.697289446454
67.0 , 13810.403065076103
68.0 , 14210.982849361533
69.0 , 14632.374373230965
70.0 , 15054.70221839034
71.0 , 15492.063223232732
72.0 , 15910.773322592002
73.0 , 16351.663512815749
74.0 , 16794.05904752915
75.0 , 17241.086260365904
76.0 , 17719.921763164057
77.0 , 18187.89691940668
78.0 , 18654.53201212078
79.0 , 19128.300630067017
80.0 , 19598.599508282874
81.0 , 20084.760699180344
82.0 , 20596.353399194526
83.0 , 21084.093859301094
84.0 , 21603.82800018093
85.0 , 22108.85223426728
86.0 , 22619.905626223917
87.0 , 23141.525270371527
88.0 , 23681.256587445107
89.0 , 24206.905267237835
90.0 , 24752.956239778377
91.0 , 25306.968871933866
92.0 , 25842.839473346918
93.0 , 26422.226587147932
94.0 , 26990.795012079077
95.0 , 27546.8567880306
96.0 , 28118.457274563494
97.0 , 28703.525032851674
98.0 , 29293.905527981242
99.0 , 29911.82993913068
100.0 , 30513.84311537428
101.0 , 31109.331120867024
102.0 , 31716.649344040794
103.0 , 32343.401486333925
104.0 , 32983.05013899428
105.0 , 33609.28568078793
106.0 , 34251.849019624824
